seed,path,alpha,b,tau,last_draw,evidence_previous,evidence_at_stop,counts_json
260604251,1547,0.001,6.9077552789821368,371,34,6.6982977495516751,6.9745212267022074,"[8,8,8,7,8,9,11,11,12,9,9,8,12,6,7,9,3,5,8,8,8,5,3,12,10,8,10,10,9,8,8,14,7,10,14,12,6,8,7,6,7,8,8,7]"
260604251,1548,0.001,6.9077552789821368,40,10,6.668756063795521,7.127349626303225,"[0,1,0,0,1,1,3,1,1,2,4,0,0,3,0,0,0,0,0,0,4,1,1,1,0,1,1,1,2,0,2,0,0,1,1,0,0,1,0,0,2,2,1,1]"
260604251,1549,0.001,6.9077552789821368,281,20,6.8711848691618638,7.1608055637608068,"[2,5,5,6,11,8,4,7,6,1,7,5,15,8,5,3,7,9,8,7,10,3,7,10,6,4,12,10,4,8,6,6,6,3,6,9,5,5,1,9,4,7,5,6]"
260604251,1550,0.001,6.9077552789821368,302,41,6.560417811311793,6.9166305148049796,"[7,5,5,8,8,9,8,7,10,9,7,11,4,8,7,2,7,6,15,5,12,10,6,9,10,9,5,8,10,2,8,5,5,3,6,3,5,6,7,5,11,6,1,2]"
260604251,1551,0.001,6.9077552789821368,605,20,6.7185750401888953,6.9314454754668624,"[11,23,13,12,10,13,13,17,15,12,15,15,12,20,14,16,12,19,19,18,7,6,20,14,15,11,14,10,12,16,18,11,13,10,9,20,12,8,13,14,18,10,13,12]"
260604251,1552,0.001,6.9077552789821368,209,20,6.6221121052146126,6.9349038829315663,"[5,8,2,4,6,5,2,4,2,5,3,5,4,6,7,0,6,7,3,3,2,8,3,4,3,7,6,6,6,6,7,2,6,7,4,6,2,4,3,10,4,7,4,5]"
260604251,1553,0.001,6.9077552789821368,454,22,6.8656910108209193,6.9507466842948649,"[7,9,13,11,15,9,13,11,9,12,13,10,15,9,12,8,7,16,8,16,8,10,12,11,4,9,10,12,10,9,6,9,7,14,8,11,10,9,11,11,8,12,7,13]"
260604251,1554,0.001,6.9077552789821368,162,29,6.7757177595663514,7.3088173226951962,"[2,2,2,5,5,3,3,6,5,6,0,4,2,3,1,2,9,2,7,2,3,5,5,2,5,4,4,4,1,5,2,4,5,7,6,3,3,1,6,2,3,3,6,2]"
260604251,1555,0.001,6.9077552789821368,206,20,6.8759103746165877,7.2049507066842979,"[6,0,4,3,3,3,6,1,6,4,6,4,2,7,2,8,4,7,4,4,4,3,9,7,5,4,3,6,4,6,7,6,5,4,3,5,5,4,6,2,4,5,8,7]"
260604251,1556,0.001,6.9077552789821368,376,22,6.8219447377656817,6.9118042494475818,"[11,10,12,3,18,13,2,9,10,14,3,9,11,8,11,3,6,5,11,5,10,11,5,10,8,9,9,8,8,7,8,5,6,9,16,8,11,2,10,8,9,8,6,11]"
260604251,1557,0.001,6.9077552789821368,229,29,6.9036283711366346,7.3330206686332886,"[7,6,5,3,2,5,3,8,8,3,8,7,5,7,2,8,5,2,1,8,1,6,6,6,5,6,3,3,4,3,8,4,4,5,8,2,8,7,6,5,6,11,6,3]"
260604251,1558,0.001,6.9077552789821368,267,37,6.6066732063696332,6.9412653586984989,"[11,6,4,4,6,4,15,2,5,6,4,4,9,6,10,5,8,4,4,8,8,8,8,4,0,3,6,3,7,5,6,6,6,8,6,5,10,6,5,9,5,8,6,4]"
260604251,1559,0.001,6.9077552789821368,176,37,6.8323003041716674,7.253662394217141,"[2,6,6,8,3,3,4,6,6,1,4,3,2,4,4,0,1,6,8,2,3,0,9,1,3,3,5,3,5,5,7,8,5,2,5,3,6,6,6,3,4,3,1,1]"
260604251,1560,0.001,6.9077552789821368,93,41,6.4015611436120032,6.9119804054626437,"[3,3,2,2,2,2,2,1,0,2,2,6,3,2,0,2,0,2,1,0,4,3,3,3,1,0,1,1,2,2,3,2,4,3,3,0,3,4,0,1,0,6,3,4]"
260604251,1561,0.001,6.9077552789821368,379,18,6.8958561355879464,7.0391010965295662,"[7,10,10,7,8,9,4,6,16,7,8,10,6,10,7,12,4,12,10,9,6,6,4,12,10,7,7,9,9,7,7,12,9,10,9,7,7,12,9,7,8,12,10,11]"
260604251,1562,0.001,6.9077552789821368,155,36,6.7065694753772274,7.0304704641631668,"[5,3,5,8,4,1,2,4,1,1,4,2,4,5,4,3,4,1,1,3,6,4,0,2,5,4,4,3,7,3,2,4,3,1,6,5,6,2,3,3,6,2,4,5]"
260604251,1563,0.001,6.9077552789821368,378,25,6.8893608638955408,7.0947601783401142,"[9,5,13,8,11,11,6,10,6,5,8,6,5,11,12,13,12,9,10,7,8,10,9,7,12,16,5,5,8,7,7,14,9,6,10,9,7,7,12,8,9,5,4,7]"
260604251,1564,0.001,6.9077552789821368,120,43,6.5930176641149991,6.9228142174471463,"[1,4,2,2,4,1,1,3,0,5,5,3,2,2,2,2,4,0,6,4,3,5,4,1,4,3,3,3,1,4,4,1,0,2,2,5,3,2,3,4,2,2,3,3]"
260604251,1565,0.001,6.9077552789821368,191,25,6.8583995829250322,7.1362941806778446,"[1,3,5,3,5,5,3,7,4,8,0,3,5,7,5,4,1,6,4,4,4,1,3,2,5,3,5,2,5,3,2,7,4,5,10,6,9,3,8,3,4,10,2,2]"
260604251,1566,0.001,6.9077552789821368,243,32,6.802391998693583,7.138617648433863,"[11,6,10,5,8,7,5,4,2,7,6,3,4,11,4,3,8,4,4,5,7,3,1,4,6,7,4,8,6,5,4,5,5,3,13,2,4,6,9,5,3,6,7,3]"
260604251,1567,0.001,6.9077552789821368,139,33,6.8187555794938213,6.9464096969088684,"[4,3,1,2,5,1,3,5,3,5,3,3,8,3,1,0,0,2,3,2,3,3,6,3,3,5,8,5,4,1,0,3,7,2,3,2,5,7,3,3,1,0,4,1]"
260604251,1568,0.001,6.9077552789821368,543,28,6.7840145955545328,6.9900648300690111,"[12,24,8,17,9,10,14,15,13,13,10,18,13,14,12,13,11,13,11,7,12,8,10,12,13,16,17,18,10,12,12,8,12,11,15,13,10,9,14,13,12,7,6,16]"
260604251,1569,0.001,6.9077552789821368,515,29,6.6558897528102161,6.9711230533815574,"[16,15,17,8,7,22,13,9,11,14,6,18,12,13,14,10,12,9,5,15,10,9,12,7,15,12,14,4,13,13,7,11,7,16,12,16,12,14,13,11,9,12,12,8]"
260604251,1570,0.001,6.9077552789821368,530,32,6.8086240467263854,7.0407220059129028,"[13,8,15,13,14,12,9,8,19,14,14,10,9,8,17,10,10,13,16,9,13,19,11,19,10,12,13,13,8,9,9,18,13,16,12,10,10,6,10,15,11,10,13,9]"
260604251,1571,0.001,6.9077552789821368,159,36,6.711534210224932,7.0612590113429299,"[6,0,4,3,5,2,1,9,1,6,1,2,6,4,1,3,3,9,4,3,8,2,3,1,2,2,6,5,2,2,3,5,1,2,2,3,4,5,5,4,4,5,2,8]"
260604251,1572,0.001,6.9077552789821368,429,25,6.7554117413703949,6.9457114938519089,"[10,12,11,12,7,8,6,5,7,18,10,4,11,9,5,12,10,7,5,13,10,13,13,14,9,9,8,13,8,8,7,8,10,8,11,12,7,3,18,12,12,10,13,11]"
260604251,1573,0.001,6.9077552789821368,459,30,6.7733035166337361,6.9353901862103475,"[15,7,9,11,11,9,11,13,16,11,12,13,7,13,10,6,13,16,9,10,9,15,8,14,7,12,11,13,5,7,12,10,13,5,19,8,10,8,13,11,4,5,11,7]"
260604251,1574,0.001,6.9077552789821368,174,37,6.5706952201486324,6.9452260133580825,"[3,0,4,4,3,2,5,1,10,4,3,6,7,1,4,2,3,2,8,7,5,6,2,5,5,1,1,1,2,4,4,3,4,3,10,2,2,8,3,5,4,6,5,4]"
260604251,1575,0.001,6.9077552789821368,84,10,6.5462347355330683,6.9558837577117849,"[2,3,3,0,0,1,1,4,0,3,1,1,1,4,1,1,2,0,3,2,3,1,3,1,0,5,2,2,4,2,0,1,1,5,2,2,1,1,3,1,1,3,2,5]"
260604251,1576,0.001,6.9077552789821368,279,10,6.6856378607565894,6.9360583822279231,"[8,11,7,6,2,3,6,3,6,6,10,2,8,9,5,7,5,7,2,3,10,6,11,9,5,7,5,11,3,8,6,11,7,6,1,8,7,5,4,8,6,8,7,4]"
260604251,1577,0.001,6.9077552789821368,469,29,6.6842561777754854,7.0052328064017155,"[13,12,9,16,10,16,16,12,15,9,8,11,8,12,11,9,11,7,11,12,11,6,9,13,2,9,10,10,14,19,8,15,12,9,4,8,7,10,11,8,9,11,19,7]"
260604251,1578,0.001,6.9077552789821368,122,18,6.884326665350363,7.1109040259678178,"[1,1,1,2,2,1,2,3,5,1,3,0,7,3,3,4,1,1,2,3,7,3,2,4,1,3,1,6,1,6,5,4,5,3,2,1,1,1,1,4,1,5,6,3]"
260604251,1579,0.001,6.9077552789821368,177,25,6.8768713177150982,7.1746367367270452,"[6,9,3,2,3,7,2,5,5,6,4,0,5,3,6,5,6,9,4,7,1,4,6,2,3,2,5,2,7,6,4,1,2,5,5,2,5,3,0,2,4,4,2,3]"
260604251,1580,0.001,6.9077552789821368,184,29,6.6382490257646118,7.1365794686256034,"[3,5,2,4,0,5,5,5,6,3,2,0,7,4,2,13,4,2,5,1,1,2,6,4,9,4,6,4,2,6,3,4,5,6,3,6,8,6,2,4,4,4,4,3]"
260604251,1581,0.001,6.9077552789821368,42,25,6.7664745375776043,7.1661577939209717,"[0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,1,2,0,0,5,1,0,2,0,3,2,0,0,0,4,0,2,1,0,1,3,0,1,0,0,4,3,1]"
260604251,1582,0.001,6.9077552789821368,549,25,6.8528326839266134,7.0144764438420921,"[26,13,13,13,6,6,4,8,11,11,15,23,15,11,18,11,7,12,16,9,6,12,9,15,14,17,19,9,10,8,9,11,9,14,12,15,14,16,10,21,15,18,6,12]"
260604251,1583,0.001,6.9077552789821368,275,37,6.8483233096329004,7.1850912748551927,"[7,10,6,3,6,7,6,7,9,6,6,7,5,7,4,6,5,5,12,7,8,3,6,7,3,7,6,9,3,6,6,8,5,3,4,5,3,13,6,5,5,7,7,9]"
260604251,1584,0.001,6.9077552789821368,368,37,6.7507020420260213,7.0750775945358164,"[6,12,9,9,10,5,6,11,5,6,9,8,10,11,7,11,8,15,10,14,6,9,9,5,6,9,10,10,7,9,4,7,10,10,2,12,11,4,7,5,11,2,14,7]"
260604251,1585,0.001,6.9077552789821368,233,20,6.5993540922483325,6.9275601635128536,"[6,7,5,3,6,7,7,3,9,3,4,2,11,3,1,9,3,3,6,7,4,4,5,5,6,8,5,9,2,2,5,8,3,6,8,4,2,9,6,2,6,6,3,10]"
260604251,1586,0.001,6.9077552789821368,129,29,6.5540096514075561,7.1083880139979483,"[3,2,3,3,2,4,1,3,2,3,5,6,4,4,2,2,2,1,5,4,4,0,6,1,3,3,4,5,2,3,0,2,1,2,4,5,5,1,1,2,2,7,1,4]"
260604251,1587,0.001,6.9077552789821368,353,34,6.7863881513142337,7.0706294753946128,"[6,6,11,12,10,9,3,12,5,8,9,12,9,6,12,9,11,6,6,5,5,7,5,5,11,10,12,8,7,7,7,6,7,8,12,5,9,7,11,7,6,7,8,9]"
260604251,1588,0.001,6.9077552789821368,642,37,6.8012239871886795,7.037809407786499,"[14,19,10,19,8,16,12,17,17,15,12,14,19,17,20,13,10,11,16,13,21,9,17,14,15,14,12,21,12,13,10,10,11,17,16,26,11,10,23,15,11,10,13,19]"
260604251,1589,0.001,6.9077552789821368,125,28,6.5846072451158628,6.9582854518719177,"[2,3,2,2,0,4,2,2,1,0,0,1,5,1,2,7,5,2,3,2,2,3,1,2,3,2,2,3,5,2,7,1,4,5,3,3,4,3,5,3,3,7,4,2]"
260604251,1590,0.001,6.9077552789821368,428,21,6.6879016467552956,6.9612660715780805,"[5,19,17,19,9,9,9,9,10,7,10,10,8,4,9,18,13,12,7,7,7,8,4,7,6,7,9,9,8,11,11,9,6,15,11,8,8,9,10,8,10,16,14,6]"
260604251,1591,0.001,6.9077552789821368,191,32,6.6522774347484779,7.0606032698883094,"[9,5,3,5,6,3,5,5,3,2,3,3,2,4,1,6,6,6,3,7,5,1,4,2,5,9,8,6,5,2,7,4,3,2,3,9,5,5,1,4,5,3,3,3]"
260604251,1592,0.001,6.9077552789821368,115,18,6.7070561815882339,6.9406686416733052,"[1,2,1,2,2,2,1,4,2,3,3,1,4,5,2,2,4,1,3,4,3,3,0,3,4,1,1,3,6,5,2,6,4,0,3,2,2,1,2,4,2,6,2,1]"
260604251,1593,0.001,6.9077552789821368,185,28,6.7886670632659154,7.1145807269793035,"[2,9,3,6,3,4,0,4,2,7,4,6,1,2,3,6,5,7,12,3,2,2,4,3,3,6,4,1,7,6,5,4,5,1,5,7,4,4,4,5,2,1,3,8]"
260604251,1594,0.001,6.9077552789821368,104,28,6.5784327696496971,7.0315589958642573,"[2,3,3,2,3,6,4,2,2,1,3,1,2,2,1,1,2,3,4,1,4,5,1,0,1,5,3,3,1,0,1,4,3,1,2,2,0,3,0,5,4,4,1,3]"
260604251,1595,0.001,6.9077552789821368,429,30,6.7624152639094453,6.9368696997874908,"[11,10,9,12,6,8,12,13,8,13,8,12,8,7,13,9,9,6,17,16,2,10,7,6,7,11,10,13,12,9,11,14,6,10,9,10,13,9,14,9,4,7,11,8]"
260604251,1596,0.001,6.9077552789821368,141,25,6.7857384287711087,7.103986096569515,"[6,1,3,2,5,2,8,4,2,3,2,3,1,1,1,4,7,3,3,3,4,1,2,2,2,2,3,2,5,3,4,2,3,0,5,8,7,5,5,0,3,2,2,5]"
260604251,1597,0.001,6.9077552789821368,316,34,6.7065570214319479,6.9940356942604334,"[4,4,9,11,5,7,7,8,2,5,10,9,4,6,8,8,1,7,5,6,10,8,6,9,14,6,6,7,8,9,7,7,5,9,10,10,4,10,11,8,10,2,6,8]"
260604251,1598,0.001,6.9077552789821368,58,30,6.7140857987900731,7.0594614355406629,"[3,0,1,2,0,1,1,1,0,0,2,1,1,0,0,1,1,1,0,0,1,2,3,2,3,0,2,0,3,1,2,2,1,2,2,1,3,4,1,0,1,4,2,0]"
260604251,1599,0.001,6.9077552789821368,612,22,6.8523088824646905,6.9235063125083389,"[14,22,18,23,10,15,12,12,9,15,9,17,13,13,16,16,13,11,16,15,12,12,16,20,11,15,9,16,14,12,13,9,16,13,15,15,15,12,12,16,8,11,14,17]"
260604251,1600,0.001,6.9077552789821368,68,37,6.6015288096553402,7.1682640371810233,"[2,0,1,2,1,1,2,2,1,2,2,1,0,1,2,1,0,0,3,0,2,1,0,0,3,0,1,4,2,3,1,1,3,1,3,2,1,4,3,1,2,3,2,1]"
260604251,1601,0.001,6.9077552789821368,226,28,6.8500256484359552,7.1365124132327118,"[5,11,6,3,5,7,6,1,3,6,6,8,6,2,2,6,2,3,6,7,4,6,4,7,5,4,5,6,6,6,3,3,6,7,3,3,6,6,3,6,4,10,5,7]"
260604251,1602,0.001,6.9077552789821368,273,21,6.8503096435643647,7.1915926718374106,"[4,3,10,5,8,7,3,3,9,4,10,4,10,13,3,4,8,6,6,8,5,4,4,7,8,5,12,9,6,9,6,4,5,3,2,7,7,6,7,7,5,4,9,4]"
260604251,1603,0.001,6.9077552789821368,272,21,6.7357474198707301,7.0475719267997468,"[11,5,10,4,7,8,7,6,9,2,12,7,3,7,6,4,6,4,3,6,3,5,7,8,6,6,3,3,8,8,3,3,5,4,6,7,9,11,9,4,6,7,4,10]"
260604251,1604,0.001,6.9077552789821368,62,34,6.3959721742575324,6.9521088910738742,"[0,0,1,1,0,1,1,2,5,0,1,2,2,1,0,2,2,2,1,1,2,0,0,0,2,3,0,0,2,2,4,1,2,0,2,1,2,3,2,1,2,4,2,0]"
260604251,1605,0.001,6.9077552789821368,419,29,6.5719565930522172,6.9103353816489079,"[10,12,14,9,8,16,12,9,16,14,2,12,10,7,4,8,12,7,12,7,8,7,10,13,15,12,4,9,9,10,8,2,9,9,4,12,13,16,11,5,7,9,8,8]"
260604251,1606,0.001,6.9077552789821368,253,10,6.685561472753653,6.938432552695204,"[6,5,8,2,4,3,4,4,8,7,9,7,5,2,4,4,8,7,4,2,6,7,3,5,6,5,1,9,10,8,7,8,4,1,9,7,6,8,11,10,4,4,8,3]"
260604251,1607,0.001,6.9077552789821368,416,41,6.6454161539358925,6.9723846388215769,"[12,13,13,12,12,4,11,13,6,8,14,7,10,9,7,10,6,11,10,10,7,8,7,10,14,6,11,11,4,16,8,7,5,13,5,11,6,8,8,10,9,8,15,11]"
260604251,1608,0.001,6.9077552789821368,321,29,6.5475854349665124,6.9312385028750034,"[8,3,1,14,12,9,10,11,9,4,8,9,3,6,4,10,5,12,6,11,7,5,6,8,8,12,3,7,13,8,13,3,4,8,10,9,3,2,6,8,5,8,6,4]"
260604251,1609,0.001,6.9077552789821368,236,21,6.6737279558950018,6.9888293127689325,"[3,3,2,9,4,7,1,5,5,4,4,6,7,3,11,4,2,6,4,4,5,10,8,9,3,4,6,7,5,11,5,7,3,6,5,6,6,6,6,3,3,10,6,2]"
260604251,1610,0.001,6.9077552789821368,248,34,6.7831714999189474,7.1049068725977982,"[6,4,4,5,1,9,9,7,4,7,4,5,2,5,3,15,5,8,9,6,9,9,5,10,6,3,6,3,6,8,10,7,3,6,5,1,6,4,3,4,6,3,2,5]"
260604251,1611,0.001,6.9077552789821368,98,40,6.8626359006371365,6.9503271777955744,"[1,2,4,3,3,0,3,1,0,1,0,1,0,3,2,2,1,1,4,4,1,3,1,1,2,4,2,0,0,2,5,5,6,4,3,2,0,3,2,2,3,3,5,3]"
260604251,1612,0.001,6.9077552789821368,271,32,6.6206304767330755,6.9270346590280338,"[3,7,12,7,7,9,6,3,5,4,2,5,11,6,8,2,5,4,4,7,5,6,7,6,5,6,3,6,8,7,8,8,6,6,7,7,3,10,8,5,7,10,4,6]"
260604251,1613,0.001,6.9077552789821368,432,21,6.8226281385935597,7.1004699664067719,"[10,12,11,10,10,13,16,6,9,7,15,13,11,9,7,8,10,12,11,8,6,11,11,8,10,3,9,6,8,11,6,11,11,9,9,17,11,6,12,10,9,8,12,10]"
260604251,1614,0.001,6.9077552789821368,348,21,6.6499333142954038,6.9503079487972386,"[8,11,9,8,9,7,5,10,16,10,4,4,8,4,5,12,6,11,8,10,12,9,9,9,9,3,8,5,7,8,2,8,14,8,8,8,9,6,9,5,9,6,8,4]"
260604251,1615,0.001,6.9077552789821368,147,32,6.7061230864438377,7.0858334450793183,"[4,1,2,0,1,6,4,6,5,4,5,4,5,3,4,3,3,4,2,0,6,1,0,4,1,6,1,4,1,2,6,3,12,4,6,1,2,6,3,3,1,3,3,2]"
260604251,1616,0.001,6.9077552789821368,86,43,6.5983138122978087,6.9396460587423121,"[2,1,1,2,0,3,2,2,0,1,3,1,3,0,0,1,1,4,2,3,5,2,1,3,3,4,0,2,2,2,1,1,1,3,5,4,1,2,3,0,1,4,2,2]"
260604251,1617,0.001,6.9077552789821368,378,28,6.6905361373665162,6.9292669078659586,"[10,5,5,11,6,9,10,13,4,7,13,8,8,9,8,10,10,7,5,11,4,8,11,12,8,8,6,17,8,8,10,6,6,6,11,9,14,6,10,10,9,6,7,9]"
260604251,1618,0.001,6.9077552789821368,202,30,6.695153501981971,6.9231874297706018,"[4,4,1,6,6,6,2,2,4,4,2,5,3,2,5,2,7,9,6,6,6,5,6,7,3,3,3,3,5,2,7,3,4,9,5,6,7,7,3,4,4,6,4,4]"
260604251,1619,0.001,6.9077552789821368,421,16,6.9054688674650579,6.94327285994913,"[6,8,9,9,6,16,12,17,10,9,11,12,2,8,7,13,5,5,7,12,3,6,10,11,13,11,10,6,9,9,11,9,7,12,9,14,8,11,11,15,10,13,9,10]"
260604251,1620,0.001,6.9077552789821368,110,32,6.5535731174857172,7.0079360492834324,"[2,4,1,3,3,4,1,2,2,6,2,3,1,1,3,0,6,3,2,3,7,0,1,1,1,5,3,2,4,3,4,1,2,3,1,3,2,2,3,0,2,3,1,4]"
260604251,1621,0.001,6.9077552789821368,172,41,6.9050196881555239,7.3656165317264932,"[2,5,3,1,3,2,3,4,3,5,3,1,2,4,9,5,7,6,1,4,4,4,1,2,6,2,9,3,5,3,6,2,5,6,6,3,4,2,4,4,5,5,3,5]"
260604251,1622,0.001,6.9077552789821368,532,37,6.7853598056232567,7.0490362156502933,"[14,11,8,19,13,16,12,14,15,12,11,13,18,14,12,13,13,9,13,13,12,14,11,10,15,9,11,18,7,12,6,10,13,16,7,14,10,14,11,14,12,7,7,9]"
260604251,1623,0.001,6.9077552789821368,101,34,6.5646196976300173,7.0384502830015618,"[6,3,1,0,5,2,0,2,2,0,4,0,3,0,3,1,2,2,3,0,3,1,4,1,3,1,4,5,0,3,3,3,4,5,3,3,3,4,2,1,1,2,1,2]"
260604251,1624,0.001,6.9077552789821368,298,34,6.6559570337738316,6.9556197312174142,"[5,4,6,7,10,7,8,7,6,12,4,8,8,7,9,5,6,4,6,3,9,3,8,8,4,8,6,4,5,8,3,4,3,10,4,5,14,7,7,6,9,9,14,8]"
260604251,1625,0.001,6.9077552789821368,521,21,6.6895701375933285,6.9423602669204376,"[16,5,11,16,10,14,11,17,14,13,7,17,11,12,7,13,10,11,12,20,12,6,14,15,9,12,15,10,2,12,9,9,9,13,9,21,17,15,14,8,8,10,12,13]"
260604251,1626,0.001,6.9077552789821368,296,26,6.7500728194030968,6.9190809964526707,"[5,9,15,4,5,5,6,9,7,10,8,7,3,13,5,6,6,5,13,5,3,5,3,9,5,6,6,6,7,13,8,6,8,8,8,11,3,4,6,7,3,6,4,5]"
260604251,1627,0.001,6.9077552789821368,370,36,6.7900174445565531,7.0120242725152675,"[6,15,3,3,12,10,11,11,5,8,4,10,6,19,9,5,8,9,6,13,9,5,9,11,10,21,7,8,5,6,9,11,9,5,5,7,9,6,4,9,4,10,8,10]"
260604251,1628,0.001,6.9077552789821368,49,32,6.7166299834126448,7.2664558266391754,"[0,1,1,1,1,2,1,2,0,0,3,0,2,0,1,1,0,1,0,2,0,0,1,1,2,2,3,0,3,2,1,1,2,0,2,0,2,2,0,0,3,3,0,0]"
260604251,1629,0.001,6.9077552789821368,274,22,6.8361378897874889,6.9404809471408759,"[6,6,8,7,12,7,8,10,7,4,5,5,5,5,4,6,3,6,4,6,5,5,6,9,4,7,8,5,9,6,7,10,5,3,7,3,8,9,2,8,7,8,5,4]"
260604251,1630,0.001,6.9077552789821368,121,37,6.7603094120091569,7.2247638044440539,"[4,4,2,1,3,4,2,1,2,4,2,4,1,7,2,2,7,1,1,1,3,4,2,2,1,3,0,3,4,4,6,5,0,3,4,1,3,4,1,1,5,4,2,1]"
260604251,1631,0.001,6.9077552789821368,348,29,6.5998022413177111,6.9596929331408814,"[12,9,6,9,10,3,4,4,6,8,6,12,7,3,9,6,5,12,11,7,13,9,6,8,13,9,6,10,10,5,8,6,5,7,6,6,10,10,8,11,10,5,9,9]"
260604251,1632,0.001,6.9077552789821368,341,37,6.8426343412025732,7.1548026350744021,"[7,10,9,9,11,8,1,8,9,4,8,14,8,8,4,4,11,8,11,12,7,7,7,8,5,9,8,6,11,6,5,2,6,6,7,8,8,8,8,6,11,5,14,9]"
260604251,1633,0.001,6.9077552789821368,286,21,6.5821322133855009,6.912531515313117,"[7,9,4,4,7,7,7,7,9,6,9,3,9,10,7,4,6,6,3,3,9,11,9,4,5,3,8,6,3,5,6,10,5,9,8,6,3,4,9,9,5,5,8,9]"
260604251,1634,0.001,6.9077552789821368,213,21,6.6460827890423904,6.989528348910631,"[3,7,3,1,7,4,6,4,4,7,2,2,5,3,7,2,5,3,5,2,5,7,7,8,4,3,6,6,7,9,4,5,5,5,8,11,5,3,6,2,4,4,6,1]"
260604251,1635,0.001,6.9077552789821368,231,32,6.7133794655933068,7.0371627883165093,"[5,3,4,6,2,3,4,10,4,5,5,4,6,4,7,3,3,1,5,2,3,5,7,8,14,4,6,6,10,5,3,6,5,4,8,7,12,3,5,6,5,7,6,0]"
260604251,1636,0.001,6.9077552789821368,296,32,6.6539379589194034,6.9614556332159427,"[4,9,6,12,4,10,8,6,5,7,9,5,10,7,10,5,5,10,5,7,5,7,5,6,6,10,6,10,4,10,9,5,6,9,5,8,7,3,5,5,10,6,0,5]"
260604251,1637,0.001,6.9077552789821368,184,25,6.6835278663722262,6.9487559540483552,"[4,4,4,3,1,5,5,4,5,9,2,3,4,2,5,6,5,5,4,1,8,5,1,4,2,5,7,3,4,6,10,2,4,3,4,3,3,6,5,5,5,2,4,2]"
260604251,1638,0.001,6.9077552789821368,292,43,6.8845193193994803,7.1010719646958371,"[3,8,4,9,6,7,5,3,7,7,3,5,5,10,10,5,4,11,12,4,7,5,5,9,6,9,7,12,3,7,11,4,5,4,4,5,10,8,7,8,7,9,6,6]"
260604251,1639,0.001,6.9077552789821368,437,29,6.6211792782219483,6.9500408901869202,"[9,13,3,7,11,9,7,13,13,13,7,6,19,10,11,15,8,12,8,6,13,10,5,14,8,8,11,5,7,10,10,10,14,8,7,9,15,9,5,19,11,6,13,10]"
260604251,1640,0.001,6.9077552789821368,156,21,6.8348811409128443,7.255899338294963,"[2,3,1,4,1,2,3,1,4,2,3,5,3,3,4,7,2,6,4,2,4,5,5,2,6,3,5,6,4,4,7,3,2,2,2,2,4,2,4,1,6,4,6,5]"
260604251,1641,0.001,6.9077552789821368,61,36,6.7212811733004019,7.1572417162643065,"[5,0,1,2,0,0,2,0,1,1,0,0,2,2,1,0,2,0,0,1,3,3,1,1,2,4,1,0,3,4,1,1,2,2,1,4,2,0,0,1,0,1,2,2]"
260604251,1642,0.001,6.9077552789821368,239,26,6.7759957042454255,6.968048343339504,"[8,9,2,8,13,5,7,2,2,8,4,8,7,6,2,4,1,6,8,5,5,2,5,6,6,6,8,2,7,5,4,5,7,1,7,6,2,8,3,4,1,4,9,11]"
260604251,1643,0.001,6.9077552789821368,294,18,6.7549524175873081,6.918058907067155,"[7,7,10,4,7,8,9,12,8,5,12,8,5,5,6,3,9,8,5,3,7,6,9,5,3,3,8,5,9,5,6,5,5,8,6,6,4,8,9,8,6,9,7,6]"
260604251,1644,0.001,6.9077552789821368,216,43,6.7460639049607343,7.0007534797679485,"[7,3,0,5,8,5,7,8,2,6,7,5,6,1,5,2,7,6,7,9,5,5,4,6,6,3,8,4,5,2,5,3,5,2,8,4,2,6,2,4,5,4,7,5]"
260604251,1645,0.001,6.9077552789821368,66,30,6.5847367976811357,6.965590327192734,"[2,0,1,0,2,2,4,1,1,2,4,1,2,0,1,0,0,2,0,4,2,2,0,0,1,0,4,2,0,3,3,2,1,1,3,0,1,1,0,3,2,3,1,2]"
260604251,1646,0.001,6.9077552789821368,102,29,6.8730672316979931,7.4652505992919655,"[1,2,3,1,2,1,3,4,2,2,5,1,2,2,0,2,4,4,2,0,1,2,3,3,2,8,3,2,2,6,3,4,0,5,0,2,2,3,1,1,2,1,2,1]"
260604251,1647,0.001,6.9077552789821368,299,40,6.8792278077457762,6.9309589741774724,"[4,6,8,4,7,8,8,7,5,8,7,7,5,2,7,7,10,8,8,9,5,6,4,7,8,5,5,6,4,5,6,5,8,8,6,8,8,9,8,7,12,8,9,7]"
260604251,1648,0.001,6.9077552789821368,78,20,6.8090749055273392,7.3190345346874794,"[2,1,1,5,0,1,1,0,1,2,2,2,2,0,1,3,1,3,6,1,4,2,2,0,0,1,3,0,1,3,2,1,4,2,1,3,1,3,1,2,3,1,3,0]"
260604251,1649,0.001,6.9077552789821368,361,18,6.846106507091231,6.9930640733343683,"[10,12,8,10,6,10,14,6,3,11,9,18,5,13,7,6,12,10,7,11,4,10,7,5,6,9,4,5,5,9,9,4,8,8,4,4,13,7,8,12,3,14,7,8]"
260604251,1650,0.001,6.9077552789821368,203,37,6.5837279923185319,6.9781115493010493,"[7,5,3,10,6,3,4,7,3,4,9,3,5,3,7,6,2,4,4,5,3,4,4,1,4,4,6,5,5,5,4,5,5,5,8,6,4,5,4,3,2,2,5,4]"
